"remote_id","acousticness","danceability","energy","instrumentalness","track_key","liveness","mode","popularity","speechiness","tempo","valence","album_year","genres"
"2JOgus7xKrbuLia5oKfXTe","0.4519999921","0.6200000048","0.3529999852","0.29300001263618","7","0.2199999988","1","24","0.0292000007","94.055000305","0.3950000107","2016","la indie"
"7g6KRfjT9n3JWNJtyZtcA5","0.8000000119","0.7059999704","0.6389999986","0","3","0.3720000088","1","50","0.0394000001","100.14099884","0.8659999967","2016","nordic house"
"0847zzvgxj84ExNmjO3MuA","0.0043299999","0.6190000176","0.77700001","0.74800002574921","4","0.1509999931","1","56","0.0302000009","124.98999786","0.5519999862","2016","cumbia, vallenato"
"5Y6Q2X9TOKOcHD3I3Gevo8","0.00116","0.4629999995","0.6480000019","0","11","0.1169999987","0","50","0.0627999976","104.41100311","0.3280000091","2016","modern blues"
"1NzLOrjAWPrxERTnDMtsnl","0.0671999976","0.5910000205","0.8299999833","4.04000002163e-6","4","0.1040000021","0","53","0.1319999993","108.17900085","0.67900002","2016","post-metal, sludge metal"
"28NnTNYumoVjjrGq9UIF9m","0.6230000257","0.5609999895","0.1560000032","0.00252000009641","2","0.1899999976","1","24","0.0421000011","100.23400116","0.6409999728","2016","blues-rock, jam band, southern rock"
"3GdKj4OMg88FR1vQeGnQ5e","0.6320000291","0.2509999871","0.3070000112","0.06719999760389","3","0.112999998","1","24","0.0373999998","81.64099884","0.3420000076","2016","aussietronica"
"3zKpHLA0cuitlGg2e2KxNQ","2.2e-5","0.1829999983","0.8309999704","4.03000012739e-4","6","0.0856999978","1","54","0.0417999998","167.82699585","0.3759999871","2016","jazz fusion"
"1JwQNQXnw1b9bvcusqksqB","0.6930000186","0.7319999933","0.6510000229","2.58999989455e-6","9","0.1099999994","1","54","0.0270000007","106.02300262","0.8159999847","2016","british alternative rock"
"7Jln7lNwIA8P2VNyqIKmHC","0.0340000018","0.5170000196","0.4120000005","0","0","0.1209999993","1","49","0.2419999987","95.083999634","0.0394000001","2016","hip pop"
"2WXPam4ova8InEevwPqeYZ","0.0120000001","0.824000001","0.7350000143","9.25000000279e-4","2","0.2070000023","1","54","0.2300000042","119.98400116","0.5529999733","2016","bay area hip hop"
"0cqkh45IID9LOtuCjyAhXu","0.2540000081","0.77700001","0.4939999878","0.00412000017241","5","0.0886000022","0","49","0.0478999987","140.03199768","0.7630000114","2016","complextro"
"6qJzFn1uLtIPb2J7c8Opy3","0.0055499999","0.4550000131","0.7340000272","0","11","0.2430000007","1","52","0.0315000005","90.018997192","0.2579999864","2016","minimal melodic techno"
"0XjeEJL7NHU7LZzGKbB6Nk","0.0869000033","0.746999979","0.4979999959","5.00999973156e-4","2","0.123999998","1","49","0.0555999987","82.565002441","0.5469999909","2016","country, country christmas"
"3qO8p5ccCElEk2MMAI0u4J","0.0628999993","0.5","0.8199999928","3.7200000952e-4","7","0.59799999","0","55","0.0644000024","147.94599915","0.3100000024","2016","alternative emo"
"0svcDYeFFCFLWFVJEEJbhw","0.9300000072","0.5830000043","0.0777999982","0.83600002527237","0","0.1159999967","1","10","0.0388999991","114.8710022","0.3070000112","2016","progressive alternative"
"7EfRyzqJyZ7UXVmxrd5dLx","0.7889999747","0.2140000015","0.1550000012","0.55900001525879","2","0.1150000021","1","11","0.0335000008","89.374000549","0.0658000037","2016","trapstep"
"6XtSFFAy65MocQiaHMj2bp","0.0194000006","0.2290000021","0.5569999814","1.69999998434e-6","1","0.1850000024","1","55","0.0362999998","135.02900696","0.0573000014","2016","pop rock"
"2YyuQYHJeh6XkTkpc1Puok","0.324000001","0.6269999743","0.4650000036","0.01460000034422","8","0.1199999973","1","54","0.0372000001","100.0530014","0.2360000014","2016","k-pop"
"17EI02G3aHkZkPSVJ4HPUd","0.0137999998","0.55400002","0.3790000081","0","2","0.2960000038","1","59","0.075000003","143.95300293","0.0976999998","2016","pop rap, trap music"
"5dbeuSfYULfBQvjsuruuq7","0.0342000015","0.6830000281","0.7340000272","0","10","0.0873000026","0","49","0.125","94.935997009","0.5770000219","2016","argentine rock"
"4Qz9ekdWkHtp3QCZmgxyUZ","0.97299999","0.2969999909","0.0449000001","0.00537999998778","5","0.0980999991","0","9","0.0406999998","79.61000061","0.2939999998","2016","talent show"
"09OymM8YQPFNdqjmeuLe8B","0.0454000011","0.6069999933","0.8379999995","0.67699998617172","1","0.1000000015","1","49","0.0270000007","107.69000244","0.5260000229","2016","ccm, christian alternative rock, christian christmas, christian music, christian rock"
"28vduaXm4uHj01C4Ey7ebe","0.1620000005","0.5490000248","0.8320000172","0","0","0.1169999987","0","27","0.0964000002","168.0249939","0.1879999936","2016","modern country rock"
"1JYmWNNsJSfjjPlC2amkN0","0.1190000027","0.8149999976","0.5009999871","0.31600001454353","8","0.0930000022","1","48","0.0542000011","139.9980011","0.1089999974","2016","new americana, stomp and flutter"
"100wMoM05wGtr9VwwZJ8LV","0.0153999999","0.5320000052","0.5049999952","0.00460000010207","1","0.2210000008","1","49","0.2709999979","132.11099243","0.2879999876","2016","deep talent show"
"5qZ5kniya36mZ01AOw7C7h","0.0260000005","0.7820000052","0.3860000074","0.07940000295639","8","0.126000002","1","48","0.0476000011","140.0059967","0.2430000007","2016","aussietronica"
"4sslMdBznafMASHLAKE3jc","0.4659999907","0.3569999933","0.8600000143","0","5","0.898999989","1","21","0.0533000007","82.583999634","0.6610000134","2016","k-pop"
"6W8WXHRMOzNi5PDL6IxdlP","0.351000011","0.5230000019","0.300999999","1.38999996125e-4","11","0.1110000014","0","53","0.0835999995","121.59700012","0.2779999971","2016","canadian indie, vancouver indie"
"4rgE2bOvLy6dyESMl0Q5qL","0.1169999987","0.8370000124","0.6690000296","9.81000019237e-4","6","0.0487000011","0","52","0.1049999967","119.94799805","0.7929999828","2016","grupera, norteno, regional mexican"
"7ECVfGSNDNwonkilEoD9h3","1.3299999e-4","0.4250000119","0.9129999876","2.52000008913e-5","9","0.3070000112","1","54","0.0627000034","142.09100342","0.6090000272","2016","new jack swing"
"5npbHuMMnwtLvRPbJw7J0s","0.1550000012","0.6439999938","0.8669999838","0","2","0.27700001","1","23","0.2109999955","125.93499756","0.6110000014","2016","post rock"
"66q3yNMEO2tOsiFny1IPQW","0.4099999964","0.4880000055","0.5550000072","0","4","0.4939999878","1","49","0.0397999994","147.88000488","0.3729999959","2016","christian alternative rock, christian rock"
"4qSPm5ad3tx81UNQdy2ml7","0.0197999999","0.4970000088","0.9129999876","0","10","0.0729999989","0","44","0.0621999986","77.000999451","0.4790000021","2016","neo soul"
"5ADMX2rLpxW8MlC3HLGJDF","0.2849999964","0.7099999785","0.7829999924","2.42999994953e-5","3","0.1449999958","1","53","0.0705000013","117.90899658","0.6050000191","2016","progressive house"
"17bpcxQzpYum3tvkfN6z4o","9.2200004e-5","0.5040000081","0.9610000253","3.54999996489e-4","8","0.4230000079","1","41","0.0684999973","170.01600647","0.6639999747","2016","k-pop"
"29k8lVratT4O3bnZrh1byn","0.3160000145","0.2509999871","0.4449999928","0.83600002527237","4","0.1070000008","0","22","0.0296999998","91.044998169","0.0960000008","2016","country dawn"
"32qIruLLL0KoZZo5rfopVV","0.2870000005","0.3930000067","0.5049999952","0.04580000042915","0","0.1150000021","1","55","0.0736000016","134.74499512","0.1679999977","2016","chamber pop, indie christmas, indie folk"
"5G0Io2lhQOgNTiE5Rf8frH","9.9999997e-5","0.3230000138","0.8849999905","0","1","0.0746999979","1","53","0.0573000014","173.15699768","0.4480000138","2016","electro latino"
"4V691XwNjFzdzFgEVMYlof","0.1120000035","0.6190000176","0.5210000277","0.52499997615814","3","0.1080000028","0","16","0.0478999987","125.97200012","0.0392000005","2016","beats & rhymes"
"5uJ44W7YSnNLPbZTiSmPNP","0.074000001","0.6800000072","0.8100000024","0","2","0.7699999809","1","13","0.3560000062","63.362998962","0.7490000129","2016","chillstep"
"479xhIMpUhIw1cjUXe6OO4","0.6769999862","0.7099999785","0.3659999967","0.0785999968648","0","0.5820000172","1","52","0.1480000019","115.06800079","0.3400000036","2016","trapstep"
"3pQJWc52CiFRe0sx2quYNA","0.0340000018","0.5180000067","0.8999999762","0.30300000309944","4","0.4920000136","0","19","0.0366999991","112.55500031","0.7429999709","2016","classic funk rock, motown, soul"
"587pEfGuZOlNC0gFVERtLh","0.0067400001","0.3289999962","0.9700000286","0.46500000357628","3","0.6179999709","1","22","0.063000001","158.82699585","0.6320000291","2016","underground pop rap"
"3UjD9OcQ4R3AjJQDohPLwN","0.0491999984","0.7020000219","0.6209999919","0","2","0.1169999987","1","32","0.2730000019","92.071998596","0.3980000019","2016","clarinet"
"5lEUkPWGYEdt9zC6xxol0o","3.13e-4","0.2680000067","0.5130000114","6.77999982145e-4","2","0.2389999926","1","51","0.0353000015","152.78700256","0.1030000001","2016","indie psych-pop, shimmer psych"
"2f87oS6Pn3mt1v8JXmj9cD","0.273999989","0.3799999952","0.6620000005","0.03269999846816","7","0.9929999709","1","20","0.0310999993","105.33000183","0.5040000081","2016","new romantic"
"7znVnQ0XYwSVYt5ahnl50R","7.1400002e-4","0.4670000076","0.9530000091","0.358000010252","7","0.3000000119","0","54","0.0592","76.008003235","0.2119999975","2016","russian pop"
"1ENZ10ceVyVVS26E0I9fJe","0.0864999965","0.7670000196","0.7400000095","0","10","0.5870000124","1","49","0.0538000017","104.98100281","0.5519999862","2016","hip pop"
"5jUExRL4pCNDYPz9qzzK2F","0.6150000095","0.5099999905","0.3379999995","0","6","0.1110000014","1","57","0.0267999992","147.93899536","0.1389999986","2016","deep trap"
"7t2XOPCEAJZdskGzz2HVpK","0.375","0.8069999814","0.6480000019","0","7","0.150000006","1","48","0.3160000145","127.1269989","0.6050000191","2016","shiver pop"
"4AdHQVWsJb0NJSvkpVppwm","0.3249999881","0.5849999785","0.746999979","0","11","0.0691","1","31","0.3449999988","90.087997437","0.6039999723","2016","juggalo"
"1EQ9DvgyNEXErxzWIQsGRG","0.0271000005","0.5630000234","0.8439999819","0","7","0.3540000021","1","48","0.0280000009","125.04299927","0.6919999719","2016","cumbia"
"5EIRyTvcIZ9aMdkSLZt7yM","0.0643000007","0.5460000038","0.8140000105","0.49500000476837","1","0.0474999994","1","49","0.0284000002","126.03299713","0.523999989","2016","anti-folk"
"1DtLl0k0zMrFqcW0pquxpf","0.1930000037","0.5310000181","0.8080000281","1.57000002218e-4","4","0.275000006","0","42","0.0294000003","130.01300049","0.2529999912","2016","texas country"
"00FOb9nglXptFuo8u1uIA7","0.00337","0.7820000052","0.8590000272","0.0019199999515","1","0.1180000007","0","48","0.0359000005","122.02999878","0.7689999938","2016","melbourne bounce"
"1q1wSGxwgHvAB9iwRbWTHX","0.6890000105","0.5989999771","0.5199999809","6.16999977865e-6","7","0.0588999987","1","53","0.0315000005","150.17199707","0.7680000067","2016","latin christian"
"5KSjCEgcTFwKfMe9XFRjeb","2.5899999e-4","0.5299999714","0.9580000043","0.34200000762939","6","0.3149999976","1","49","0.1230000034","96.069999695","0.5529999733","2016","protopunk"
"1oKGWEEUp7Uuvh8jM37vm0","0.0904999971","0.59799999","0.8949999809","0","8","0.1319999993","1","50","0.3199999928","139.82899475","0.7630000114","2016","modern performance"
"2G463dVE4BYpTBy2JueKoh","0.0186999999","0.8320000172","0.7710000277","8.62000015331e-5","10","0.3089999855","0","50","0.0979999974","101.49299622","0.6880000234","2016","post-grunge"
"3k3w5UoN0CzQqF20HJU8RR","0.0166999996","0.5580000281","0.9330000281","0.00480999983847","9","0.0700000003","0","53","0.2230000049","127.99099731","0.1199999973","2016","indie r&b"
"5Vy6FjLb4VsULQsJnhFTgF","0.0364999995","0.5820000172","0.871999979","1.46000002132e-6","5","0.2460000068","1","50","0.0449000001","100.00900269","0.4420000017","2016","folk rock, mellow gold, roots rock, singer-songwriter"
"6ksTNkQTmwWviyf45DG1Ae","0.0051500001","0.6409999728","0.824000001","0","7","0.150000006","1","51","0.0454999991","98.007003784","0.6200000048","2016","future garage"
"5r2Jh3gp55Yb0hppfMJUYv","0.9789999723","0.4530000091","0.0248000007","0.94300001859665","0","0.1509999931","1","52","0.0425000004","104.0039978","0.2210000008","2016","shimmer pop"
"4WLVepwyIveYwv7uJROc5p","0.0417000018","0.4920000136","0.7419999838","0","1","0.0688000023","1","62","0.1829999983","126.03800201","0.6660000086","2016","acoustic pop, neo mellow"
"3uXsv57oUohskKcS8K54ZL","0.2809999883","0.5199999809","0.5130000114","0","7","0.0975999981","1","51","0.0255999994","77.902999878","0.1819999963","2016","deep talent show"
"6CZS4onAgoyr1SvvLleZa2","0.9440000057","0.2329999954","0.2029999942","4.74000007671e-5","10","0.2129999995","1","52","0.0304000005","136.27600098","0.150000006","2016","djent"
"2AaWDolft9fWPGRBtLR7ja","0.5640000105","0.3829999864","0.6669999957","0","3","0.0861999989","1","34","0.0419000015","155.125","0.0895999968","2016","freak folk"
"0kfumbp5lPQvPrMTrqsaNv","0.1169999987","0.8939999938","0.3619999886","0","2","0.0737000033","1","48","0.4650000036","139.95300293","0.2460000068","2016","moombahton"
"07RULM1xjoEaal27GAsioi","0.2150000036","0.6019999981","0.6779999733","0","7","0.1150000021","1","52","0.0299999993","95.496002197","0.9250000119","2016","deep acoustic pop"
"2yYz0NQtQ3a6jGcte0QlnG","0.0421000011","0.4289999902","0.675999999","7.06999999238e-5","9","0.2469999939","1","52","0.3140000105","180.33599854","0.174999997","2016","groove metal, metal, speed metal, thrash metal"
"6CF702HT6IHyfIJdpJU6SQ","0.0045599998","0.6150000095","0.8930000067","2.65000009676e-4","0","0.4709999859","0","49","0.0482000001","121.05200195","0.3650000095","2016","hardcore hip hop, rap"
"6XmoTUx9YKgUGYfeE8cybR","0.0943000019","0.7699999809","0.7929999828","0","9","0.6190000176","1","48","0.1000000015","166.01499939","0.3549999893","2016","pop, talent show"
"00NRoYBOp7kzK6KNNczwZu","0.3600000143","0.7779999971","0.8600000143","2.13000006624e-4","1","0.0969000012","0","48","0.0797000006","98.023002625","0.4769999981","2016","brostep"
"7kN4pmE7abUunyWMbtMSjf","0.201000005","0.6999999881","0.6700000167","0","7","0.0939000025","0","48","0.1889999956","139.95599365","0.47299999","2016","canadian indie"
"5X0iECgSCPHL8u80OWTJ7w","0.0891999975","0.6230000257","0.824000001","0.09260000288486","0","0.2720000148","1","49","0.0395000018","114.99199677","0.8299999833","2016","chamber pop"
"0xEAtUiTBYiHP4CnQgwSR0","0.0027399999","0.40200001","0.8679999709","0.07209999859333","1","0.0339000002","0","56","0.0776999965","127.91600037","0.172999993","2016","k-hop"
"2AFCE7v2Wzfbj43v7kYWAr","1.3e-4","0.4609999955","0.9860000014","0.05939999967813","7","0.3610000014","1","50","0.1819999963","95.793998718","0.2549999952","2016","latin christian"
"68pL3hokJXKJ1vJSaEhKr7","0.00551","0.5619999766","0.8849999905","0.80500000715256","8","0.0621000007","1","50","0.0430999994","145.05999756","0.67900002","2016","chillwave"
"4dLMVmmQC74C4p3AWdwhff","0.0176999997","0.7480000257","0.7329999804","0","1","0.0445999987","1","48","0.0672999993","149.94400024","0.7609999776","2016","deep tech house"
"3t4lkYshrswRkoYfYCuyD4","0.5189999938","0.3919999897","0.5749999881","0","9","0.2230000049","1","55","0.0355000012","139.7440033","0.0923999995","2016","new americana, stomp and flutter"
"6L5ks2ivQVCLnI4JmIr9NT","0.6890000105","0.523999989","0.1819999963","1.00999997812e-4","9","0.1599999964","1","49","0.063699998","85.720001221","0.1480000019","2016","contemporary country"
"3HUM14Z26X32zUqaXqfi6S","3.97e-4","0.5189999938","0.9480000138","1.41999998959e-6","11","0.1299999952","1","48","0.1620000005","110.03199768","0.3560000062","2016","pop emo"
"2HC6c1d7SiznMV4rkmmxBB","0.451000005","0.6460000277","0.628000021","0","5","0.1979999989","1","55","0.0337000005","93.897003174","0.2619999945","2016","chillwave, indie r&b, metropopolis"
"4oFyTtqAr3g2hWeD5rppIp","0.0604000017","0.6740000248","0.8730000257","4.12999997934e-6","2","0.2930000126","1","47","0.0296999998","108.81800079","0.5899999738","2016","la indie"
"0evnUdYzW18jCOTPNXZTzH","0.0107000005","0.6809999943","0.6290000081","0","1","0.0842999965","0","47","0.0310999993","142.01800537","0.3610000014","2016","beats & rhymes"
"3lPucwNfZocD22O7NqjxUF","0.8460000157","0.4460000098","0.3089999855","0","2","0.1299999952","1","49","0.0267999992","99.053001404","0.2919999957","2016","canadian pop"
"2GAcK0tqBQMdxsGN0qvIcM","0.0080800001","0.7129999995","0.9110000134","0","9","0.1309999973","1","47","0.0467000008","134.82200623","0.9210000038","2016","death core"
"4YhkpuQX2fVDISNDa2qkZo","0.126000002","0.601000011","0.9649999738","0.13500000536442","8","0.3120000064","1","51","0.3050000072","170.00999451","0.6700000167","2016","hip pop, r&b, urban contemporary"
"6vHzDiqsey8y8aelLcRqWT","0.1070000008","0.6309999824","0.7689999938","0","8","0.1010000035","0","60","0.1010000035","147.91200256","0.2800000012","2016","neo-singer-songwriter"
"4y3boFsht1ABO7PdjYjBeV","0.8429999948","0.7979999781","0.0758000016","0.391999989748","3","0.1059999987","1","27","0.0829999968","141.95500183","0.4970000088","2016","big beat, breakbeat, electronic"
"7CbT7psVPcba2aqrfdTYtx","0.3160000145","0.6240000129","0.7390000224","2.21000004785e-6","4","0.1679999977","0","48","0.0650999993","137.98899841","0.3560000062","2016","indie singer-songwriter"
"3GODgGv3xNOzFevn2LN7xi","0.2579999864","0.8220000267","0.75","0","11","0.1030000001","0","47","0.2579999864","119.87999725","0.4160000086","2016","folk-pop"
"0uQuN6lwEe9NDA30MDzzqd","0.7810000181","0.7950000167","0.068400003","0.00613000011072","0","0.0869999975","0","28","0.0662999973","74.510002136","0.3639999926","2016","australian dance, big room, edm, progressive electro house"
"2uLtkcQqf8p1CIjgZLMYmL","0.6600000262","0.523999989","0.449000001","2.32999998843e-4","9","0.1049999967","1","47","0.0288999993","110.93000031","0.2129999995","2016","moombahton"
"4FpRUoiEyAmw0RbXcRxbbs","0.9169999957","0.4469999969","0.2210000008","6.22000006842e-5","6","0.1070000008","1","49","0.0309999995","152.15299988","0.1379999965","2016","shiver pop"
"5NrQ7LvOzB0botYmi6I5iM","2.8199999e-4","0.6980000138","0.746999979","7.09999992978e-4","0","0.1230000034","1","49","0.0308999997","126.66600037","0.6719999909","2016","underground pop rap"
"5H8pSg8SL831H5jnZ4N9o8","0.9750000238","0.2349999994","0.0465999991","0.92400002479553","9","0.0776000023","1","49","0.0417000018","78.674003601","0.0732000023","2016","deep ccm"
"6KJHuXzWNFi0dVzhIWhQuw","7.3299999e-4","0.4699999988","0.6840000153","0.21400000154972","1","0.1669999957","0","24","0.068400003","92.602996826","0.77700001","2016","salsa"
"1CBDR6KqsV21PCref42wVr","7.6000002e-4","0.3600000143","0.9210000038","1.38999996125e-4","11","0.3039999902","0","47","0.0485999994","160.06399536","0.3160000145","2016","cubaton"
"6u9cWDkxbTXaqf4GZP5MHh","0.7519999743","0.6890000105","0.4029999971","1.89000002138e-5","9","0.1199999973","0","56","0.0405000001","124.54799652","0.1199999973","2016","pop punk, punk christmas"
"3pADyLaRCqo4oeKXW43UX8","0.57099998","0.59799999","0.5289999843","2.1600000764e-5","1","0.2300000042","0","34","0.2230000049","150.14900208","0.3819999993","2016","brostep, catstep"
"3bETqDKX0gz5JuwY34dikD","3.0200001e-5","0.3639999926","0.8370000124","2.66999995802e-4","2","0.3449999988","1","46","0.0516999997","200.11000061","0.2890000045","2016","ukulele"
"5SLwqZpf4pHUWFQNwLSiCU","0.4440000057","0.7749999762","0.746999979","0.001200000057","6","0.0907000005","1","52","0.1350000054","175.68099976","0.3910000026","2016","ukulele"
"6Qcj8ejaXciCTmjazNLYaJ","0.0079199998","0.4269999862","0.7080000043","2.54999995377e-5","7","0.1049999967","0","52","0.2529999912","93.087997437","0.4539999962","2016","aussietronica"
"26Ggcaz8arFAehpsfFTiRj","0.0958999991","0.4410000145","0.9470000267","0.41400000452995","5","0.0670000017","0","47","0.1909999996","161.98300171","0.6029999852","2016","underground pop rap"
"7si2liavykbnEE6SOLtOW7","0.1439999938","0.7179999948","0.8109999895","0","1","0.0986000001","0","54","0.0346000008","120.03500366","0.8280000091","2016","ukulele"
"56ZNDzfWItLZiRa5HIlZLZ","0.8059999943","0.4970000088","0.2549999952","0.00155000004452","10","0.2469999939","1","29","0.0252999999","89.565002441","0.2919999957","2016","brostep"
"0Em2mYyC4mObmrGsPJEg7H","1.07e-5","0.4199999869","0.9200000167","0.78899997472763","1","0.1209999993","1","39","0.0610000007","180.05400085","0.7049999833","2016","melbourne bounce"
"1gyvqdQoD0bwsnkzQiuZim","0.1529999971","0.6940000057","0.4449999928","0","0","0.0781000033","0","47","0.0283000004","104.98500061","0.224999994","2016","alternative pop rock"
"4hdAF4QnoweYfbiBAC06gR","0.3610000014","0.3860000074","0.6060000062","0.02549999952316","9","0.1089999974","1","49","0.0434000008","147.90699768","0.0551999994","2016","chillwave"
"6zHSljpcAC55lrIqjsS3TL","0.0120000001","0.824000001","0.7350000143","9.25000000279e-4","2","0.2070000023","1","47","0.2300000042","119.98400116","0.5529999733","2016","environmental, sleep"
"47XwJuMcPwY4K1b0k7xp7L","0.1030000001","0.7089999914","0.3799999952","0","1","0.1140000001","1","48","0.2560000122","142.94299316","0.3319999874","2016","nu metal, rap metal, rap rock"
"3cmiFHUqJJmhsahehZTwhX","0.6809999943","0.7110000253","0.5630000234","0","1","0.3519999981","0","47","0.0964000002","118.03500366","0.7789999843","2016","texas country"
"1LZQDToGWIyxKrB8EEwngQ","0.3970000148","0.675999999","0.8700000048","3.44999989466e-6","9","0.1469999999","1","38","0.0524999984","119.0019989","0.67900002","2016","r&b, urban contemporary"
"4zfcJXXZdEHeqm15It9HmU","0.0333999991","0.4329999983","0.5899999738","1.42000004416e-4","11","0.2960000038","0","48","0.2509999871","175.00500488","0.1630000025","2016","catstep"
"1f36HHOfZjpWmBPWsReOmU","0.898999989","0.3300000131","0.2329999954","0.03550000116229","9","0.3100000024","0","48","0.0357000008","122.13899994","0.1059999987","2016","candy pop"
"1grJupUF8dUxZKWAiWaLf5","0.2220000029","0.6460000277","0.8069999814","0","0","0.2949999869","1","17","0.0749000013","113.58899689","0.7340000272","2016","australian dance"
"7ppcRKNHERbjv8ckO5iHsB","0.5419999957","0.6349999905","0.5139999986","0","0","0.2709999979","1","16","0.0285999998","110.2990036","0.5839999914","2016","grupera"
"78vb7lGOKsnVi8fePb72aO","0.8820000291","0.574000001","0.4029999971","5.01000022268e-6","8","0.1299999952","1","19","0.0273000002","87.013999939","0.6980000138","2016","alternative metal, funk metal, rap rock"
"1ilG5wMAdyporDw2hT3CTR","0.0666000023","0.5879999995","0.5780000091","0","8","0.1099999994","0","51","0.0680000037","168.07200623","0.5389999747","2016","electronic"
"1OZrl32xn46roAIqw77ZMm","0.550999999","0.4589999914","0.746999979","0.67500001192093","9","0.1169999987","1","46","0.0300999992","164.99000549","0.2779999971","2016","alternative hip hop"
"6RCzHjhvwRCjvSmt7Ouxu1","0.1889999956","0.628000021","0.8809999824","8.82000022102e-5","0","0.2529999912","1","16","0.0461000018","119.08699799","0.5460000038","2016","garage punk blues"
"1nCPNQDB7a8Y1InNDDLHUX","0.4600000083","0.4709999859","0.7519999743","0","2","0.0969000012","1","16","0.0491000004","178.85699463","0.7789999843","2016","piano rock"
"3jQ1topPt69MXXwCFtdFD7","0.4160000086","0.3440000117","0.5889999866","9.44000021263e-6","7","0.34799999","0","47","0.075000003","139.34199524","0.1710000038","2016","world christmas"
"1tPUrosp3lGQiqGVKi59Jz","0.0096699996","0.7689999938","0.7699999809","0.05169999971986","5","0.1150000021","0","48","0.0746000037","112.96700287","0.5139999986","2016","shimmer pop, shiver pop"
"3gtJRdN3kSVPMMuiPdSQpl","1.7599999e-5","0.4740000069","0.871999979","0.00291000003926","0","0.1089999974","1","46","0.0722000003","134.06399536","0.2329999954","2016","fidget house"
"6JnLtLznH6uYrh93vIL4rL","0.5159999728","0.4850000143","0.7409999967","0","4","0.0725999996","1","46","0.0711999983","82.816001892","0.1780000031","2016","stomp and flutter"
"2uthGAtv4a62CMq4kWfeXn","0.0348000005","0.7749999762","0.9010000229","0","11","0.1080000028","0","47","0.1909999996","92.990997314","0.8949999809","2016","christian alternative rock, christian rock"
"42g24Yry1bR7lUZdpbIofC","0.0974999964","0.1049999967","0.9190000296","0.58499997854233","4","0.2409999967","1","46","0.0549000017","168.73699951","0.7850000262","2016","bachata"
"5zhlwe6XjtY9McolYbaQ5G","0.3370000124","0.65200001","0.2540000081","2.69000011031e-4","0","0.0869999975","1","46","0.0322999991","108.98899841","0.123999998","2016","indie rock, lo-fi"
"44aZf7EWKXVgCHet01DyNt","0.5860000253","0.7319999933","0.6399999857","1.80999995791e-5","0","0.1040000021","1","51","0.0377999991","125.01499939","0.7059999704","2016","british alternative rock"
"4aqc3bL30ToIJBGlsoldFg","0.00245","0.6409999728","0.9169999957","0.09000000357628","10","0.0969000012","0","52","0.2169999927","126.97499847","0.2549999952","2016","traditional country"
"6QKlo0Lg4gApoNfbjw0YPF","0.2259999961","0.621999979","0.6039999723","0","9","0.3519999981","0","25","0.1299999952","95.621002197","0.8730000257","2016","riot grrrl"
"5nkHC5b5zqJf0zTlEEVuWs","0.1529999971","0.7149999738","0.6439999938","0","6","0.1430000067","1","45","0.0683000013","140.05000305","0.5339999795","2016","deep disco house"
"2oeXuA0spskM22gtcsv0y9","0.0178999994","0.6359999776","0.9409999847","0","9","0.3000000119","1","46","0.0604999997","106.97000122","0.6510000229","2016","idol"
"2RpOP8jT2VkotCNvdzl44i","6.4099999e-4","0.7789999843","0.9700000286","0.01460000034422","7","0.0496999994","1","55","0.3470000029","128.06399536","0.3350000083","2016","progressive trance house"
"7k66kPRtvYeO17ycErXAdc","0.6169999838","0.6700000167","0.4609999955","0","1","0.1860000044","1","3","0.4950000048","91.293998718","0.8119999766","2016","deep melodic metalcore"
"1F7KMKg9DLBBNsxJf4iamn","0.0057899999","0.326000005","0.9470000267","2.60000000708e-4","2","0.1790000051","0","21","0.0705000013","91.966003418","0.2099999934","2016","metal"
"3g2bxcEJt6xgL3SDrSMMDU","0.0156999994","0.6999999881","0.8769999743","0.08600000292063","9","0.2310000062","0","53","0.0364000015","125.03700256","0.2599999905","2016","filthstep"
"7DXwddg2Y22oQfpOdRspuc","0.0329999998","0.6069999933","0.9300000072","0.00316999992356","5","0.0604000017","1","18","0.0329000019","141.92799377","0.898999989","2016","melancholia, slow core"
"5hL2Wn0MsirhQMQ9RxtuFk","0.1679999977","0.7779999971","0.8650000095","0","9","0.2199999988","0","62","0.1679999977","172.08700562","0.9509999752","2016","boy band"
"3AWQIOAEQMTB4u1HbaCPmZ","0.0025200001","0.3919999897","0.92900002","0","9","0.1490000039","1","22","0.1469999999","169.91499329","0.4050000012","2016","anti-folk, folk-prog"
"00XjwOz9DOU0fKnh17GXOv","0.1650000066","0.6690000296","0.5770000219","8.56000042404e-6","11","0.1630000025","1","46","0.0287999995","109.13200378","0.5360000134","2016","mathcore"
"6SsrqsqJp8kuuQstkJ6et2","0.2179999948","0.2450000048","0.449000001","1.23999998323e-4","6","0.0973000005","0","49","0.0315999985","139.93899536","0.275000006","2016","glitch hop"
"6sVfhR1lR8QWreR41HzoBF","0.0848999992","0.6639999747","0.5569999814","1.6300000425e-4","0","0.3230000138","1","16","0.0269000009","130.06700134","0.8889999986","2016","deep regional mexican"
"0kZqCRhMb12DIYBOfTHKSG","0.5410000086","0.4810000062","0.8159999847","0.70899999141693","4","0.1360000074","0","15","0.0328000002","115.97200012","0.5799999833","2016","australian alternative rock"
"7nt0UGUluM18eNRHIxrZix","0.0021299999","0.5170000196","0.8429999948","0.0064400001429","1","0.1180000007","1","50","0.0798999965","128.94900513","0.4390000105","2016","deep dance pop"
